en,nl,description,file,hash
of %d ready,van %d gereed,,site/modules/Mercato/src/Admin/ProcessMercatoLaunchPanels.php,f8b154d3f45d62e46f768b28f2d144ef
Open,Openen,,site/modules/Mercato/src/Admin/ProcessMercatoLaunchPanels.php,c3bf447eabe632720a3aa1a7ce401274
Open checkout,Checkout openen,,site/modules/Mercato/src/Admin/ProcessMercatoLaunchPanels.php,6b2258cd947ad1762248bab124cb598c
Open discounts,Kortingen openen,,site/modules/Mercato/src/Admin/ProcessMercatoLaunchPanels.php,eb1c6103e1cf366b3fe7e4ce1017d97f
Open fulfilment queue,Afhandelingswachtrij openen,,site/modules/Mercato/src/Admin/ProcessMercatoLaunchPanels.php,7856b265249a4de90f047d80d6fa4d97
Open timeline,Tijdlijn openen,,site/modules/Mercato/src/Admin/ProcessMercatoLaunchPanels.php,8d1ccb4da0cf164ff61758a9bee6caa7
Operational checks for going from install to first payment.,Operationele controles om van installatie naar eerste betaling te gaan.,,site/modules/Mercato/src/Admin/ProcessMercatoLaunchPanels.php,b7bf1ca05f634cb2c15df351abf045c3
Operations,Operaties,,site/modules/Mercato/src/Admin/ProcessMercatoLaunchPanels.php,456d0deba6a86c9585590550c797502d
Payments,Betalingen,,site/modules/Mercato/src/Admin/ProcessMercatoLaunchPanels.php,daef64964ee3b9b904f5d467586e217f
Products,Producten,,site/modules/Mercato/src/Admin/ProcessMercatoLaunchPanels.php,068f80c7519d0528fb08e82137a72131
Quick start,Snelstart,,site/modules/Mercato/src/Admin/ProcessMercatoLaunchPanels.php,06ad314b340900d226b1196e1fe289e9
Ready,Gereed,,site/modules/Mercato/src/Admin/ProcessMercatoLaunchPanels.php,e7d31fc0602fb2ede144d18cdffd816b
Recommended,Aanbevolen,,site/modules/Mercato/src/Admin/ProcessMercatoLaunchPanels.php,654866693fd91ce8e9764a218f569918
Recommended remaining,Aanbevolen resterend,,site/modules/Mercato/src/Admin/ProcessMercatoLaunchPanels.php,f5a622a0e33b0f26faca692f87410a8f
Release expired,Verlopen vrijgeven,,site/modules/Mercato/src/Admin/ProcessMercatoLaunchPanels.php,059dca8c16b19b90b124b6abbf9060f3
Review mode settings,Modusinstellingen bekijken,,site/modules/Mercato/src/Admin/ProcessMercatoLaunchPanels.php,5e22f5341aca80f6b4cf02a6dbc59e60
Sender address for confirmations and fulfilment updates.,Afzenderadres voor bevestigingen en afhandelingsupdates.,,site/modules/Mercato/src/Admin/ProcessMercatoLaunchPanels.php,0d73ff63a902155e365cd37bebee1c15
Setup path,Installatiepad,,site/modules/Mercato/src/Admin/ProcessMercatoLaunchPanels.php,6d036e0d7d51aa0974ab48df8b5f2138
Storefront,Winkel,,site/modules/Mercato/src/Admin/ProcessMercatoLaunchPanels.php,f0dca7e4eaedf573d4664be249845942
Test Workflow,Testworkflow,,site/modules/Mercato/src/Admin/ProcessMercatoLaunchPanels.php,e20804a197e99f4b9d1c0f64101df160
Warning,Waarschuwing,,site/modules/Mercato/src/Admin/ProcessMercatoLaunchPanels.php,0eaadb4fcb48a0a0ed7bc9868be9fbaa
"Work left to right: storefront, payments, operations, then customer communication.","Werk van links naar rechts: winkel, betalingen, operaties, dan klantcommunicatie.",,site/modules/Mercato/src/Admin/ProcessMercatoLaunchPanels.php,a22f16a45739e996f308c8041f337e94
%d in stock,%d op voorraad,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,2217968c20c9c0b1a43a75e09a3cb77d
A refund of %s is awaiting gateway confirmation. Do not issue another refund until it is reconciled.,Een terugbetaling van %s wacht op bevestiging van de betaalgateway. Geef geen nieuwe terugbetaling uit totdat deze is afgestemd.,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,f283fb6585e3ddaea245cb1f9d52593d
Add an internal note...,Voeg een interne notitie toe...,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,9091c8c5d0e0045758d162ef83e90fb8
Add note,Notitie toevoegen,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,50cd1871f950375eef4e2efce35366c6
Add product,Product toevoegen,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,11a738dd0c48f1401a059bca54bc119c
Add quantity,Aantal toevoegen,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,c17f584a1e2c7876e2d5e5efc4f47af4
Already refunded,Al terugbetaald,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,870f622f6c6e122fe3991dcfdafaf7be
Area,Gebied,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,deec4ff19974f12ed781cb9a59064214
Audit reason,Auditreden,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,45b967ed59205fb1e7dfacfd21c44227
Billing address,Factuuradres,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,1fbc7e5f1b92c7ec072397b59a0bb5da
Cancel unpaid order,Onbetaalde bestelling annuleren,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,b8e6badfb14b54ae6808582ecce795bb
Canceled,Geannuleerd,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,0e22fe7d45f8e5632a4abf369b24e29c
Check refund status,Terugbetalingsstatus controleren,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,dd570d0eff16d6f7d51f179609ba1f4c
Confirmation email is available after payment is marked paid.,Bevestigingsmail is beschikbaar nadat de betaling als betaald is gemarkeerd.,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,1e793e4bd62fdc48e952ff016c5cc314
Context,Context,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,ad4e206408c1c59bfb8a057ba7857446
Copy link,Link kopiëren,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,b75833669968adbef634495636e3fe50
Created,Aangemaakt,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,0eceeb45861f9585dd7a97a3e36f85c6
Current,Huidig,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,222a267cc5778206b253be35ee3ddab5
Customer,Klant,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,ce26601dac0dea138b7295f02b7620a7
Customer Communication,Klantcommunicatie,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,d55b9fdc8580fa306874c89485c41a07
Detail,Detail,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,a254c25adc7d10d7e9c4889484f875a5
Details,Details,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,3ec365dd533ddb7ef3d1c111186ce872
Discount,Korting,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,104d9898c04874d0fbac36e125fa1369
Discount code,Kortingscode,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,aa74397584da0fd719c7f349ba31e399
Edit,Bewerken,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,7dce122004969d56ae2e0245cb754d35
Edit fields,Velden bewerken,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,4992df5851ac2d79e68d1cc380c15e00
Edit order,Bestelling bewerken,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,9cf04e2f8530c22778606cc3582999fa
Edit Unpaid Order,Onbetaalde bestelling bewerken,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,ca7bae82a323d8ddc173f58ea4ad2530
Email,E-mail,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,ce8ae9da5b7cd6c3df2929543a9af92d
Email payment link,Betaallink e-mailen,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,b47fc5ae3626a3dc91f7f1ee2fd7e714
Error,Fout,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,902b0d55fddef6f8d651fe1035b7d4bd
Event,Gebeurtenis,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,a4ecfc70574394990cf17bd83df499f7
Example: Confirmed in Mollie dashboard after delayed webhook.,Voorbeeld: Bevestigd in Mollie-dashboard na vertraagde webhook.,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,f6a8923265d5c48e3a9f99c9eb69c88e
Example: Customer requested return.,Voorbeeld: Klant heeft retour aangevraagd.,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,0d49aefdcce9f7a26ea7aef566544da0
Export order edits,Bestellingswijzigingen exporteren,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,0b628f52471f3656e6f65732f1340c67
Export order notes,Bestelnotities exporteren,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,7cf05315481fc50ad8f55a4049b398e8
Export payment audit,Betalingsaudit exporteren,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,18f63d25e08022f593887033f7b513c0
Export refunds,Terugbetalingen exporteren,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,963b194ca8d3fafcd7c6330a47fd16cb
Failed,Mislukt,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,d7c8c85bf79bbe1b7188497c32c3b0ca
Failed at,Mislukt op,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,6ed9b7cf7ba3f2ac72482d9f19cf82b7
Failure reason,Reden van mislukking,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,6b89eaa186376780dbd9b96ea3ab9cba
Fulfilment,Afhandeling,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,e6780ac40081103092aa3edcd68ab644
Gateway,Gateway,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,926dec9494209cb088b4962509df1a91
Gateway ID,Gateway-ID,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,a8bca2aa4841000dc3ccd3aaffb7a154
Gateway metadata / debug,Gateway-metadata / debug,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,5b28a905654e99d8e25267675360ebd0
Internal Notes,Interne notities,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,8073feb31373eed50f74e18534a0e530
Inventory,Voorraad,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,4d604dd8f008145471dc845683399189
Invoice,Factuur,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,466eadd40b3c10580e3ab4e8061161ce
Issue refund,Terugbetaling uitgeven,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,2dad3f1d9c61966cd982a8ce88095d87
Items,Items,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,9dea4016dbcc290b773ab2fae678aaa8
Items and Totals,Items en totalen,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,f941e552a0b4a591ed2d1800a194ea48
Last refund request,Laatste terugbetalingsverzoek,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,680d9ece017590840faffd3069d82230
Last sent,Laatst verzonden,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,821de64e95c9882d2eb79b16d0800420
Latest Activity,Recente activiteit,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,9977ab924c89e6c98b1cf1595354ada3
Legacy address,Verouderd adres,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,3711ffddfc2485e665ab96413efe0669
Line item,Regelitem,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,8d6c7b44d1823733fa9ce8fb28d9585d
Method,Methode,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,4c3880bb027f159e801041b1021e88e8
Method details,Methodedetails,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,a4d79a6027489d167e6ac7d8f23ae165
Name,Naam,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,49ee3087348e8d44e1feda1917443987
New quantity,Nieuw aantal,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,37e539a0c7e659e38c6cdafea7003666
No activity is logged for this order.,Er is geen activiteit geregistreerd voor deze bestelling.,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,914933b1301a8eeb733cbaaf53175071
No item snapshot is stored for this order.,Er is geen itemsnapshot opgeslagen voor deze bestelling.,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,d2d315aecda5f67d5dd4f2065a27cec9
No orders yet.,Nog geen bestellingen.,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,5f46ae5457e3605c89a1fb994b79a2af
Not sent,Niet verzonden,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,3c8d5a29d8493af7344222d7767eb978
Notes,Notities,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,f4c6f851b00d5518bf888815de279aba
Open,Openen,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,c3bf447eabe632720a3aa1a7ce401274
Open customer profile,Klantprofiel openen,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,f1f343a916af8e936df249a261596276
Open payment link,Betaallink openen,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,d0b2c3bdf72e9ff236216ab6d6d5ed25
Open PDF,PDF openen,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,00df394e4d3282566c9ce2598c5d7867
Optional,Optioneel,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,ebb061953c0454b2c8ee7b0ac615ebcd
Optional audit note. Example: Customer abandoned checkout.,Optionele auditnotitie. Voorbeeld: Klant heeft checkout verlaten.,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,98525a168b53363004ce3a3ded589485
Optional product,Optioneel product,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,7570eadbba79d6219415f7663646ec93
Order,Bestelling,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,a240fa27925a635b08dc28c9e4f9216d
Order confirmation,Bestelbevestiging,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,fb077ecba55e5552916bde26d8b9e794
Order detail,Besteldetail,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,1ed94d36d645c22f77807b47707e309b
Order status,Bestelstatus,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,57297718fdb439175177cf6b196172d1
Packing slip,Pakbon,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,3c43d2c05c45b4109447e21047136ae3
Packing slip PDF,Pakbon-PDF,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,8140e74139627b25c2426538c6d3fe5e
Paid,Betaald,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,e0010a0a1a3259ab5c06a19bad532851
Paid date,Betaaldatum,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,1b63769847b851d763c8a4c7fd465669
Payment,Betaling,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,c453a4b8e8d98e82f35b67f433e3b4da
Payment confirmation receipts are sent automatically after a paid transition and can be resent here.,Betalingsbevestigingsbonnen worden automatisch verzonden na een overgang naar betaald en kunnen hier opnieuw worden verzonden.,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,178198a814043420ffe403b5922766cb
Payment Link,Betaallink,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,d3fe7592bd4047879bd61346839c9ff1
Payment Operations,Betalingsoperaties,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,f41bdd756ff413b439c24b4911fb4aca
Pending refund,Openstaande terugbetaling,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,a0a430fedd795ab084576856f11b7553
Phone,Telefoon,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,bcc254b55c4a1babdf1dcb82c207506b
Policy acceptance,Beleidsacceptatie,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,be06d9b0815ff4e15414fa784d7342c0
Price,Prijs,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,3601146c4e948c32b6424d2c0a7f0118
Private operational notes for this order. Notes are appended to the order timeline.,Privé operationele notities voor deze bestelling. Notities worden toegevoegd aan de besteltijdlijn.,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,ebea1ea290f08c62e1bd703f005340ee
Product,Product,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,deb10517653c255364175796ace3553f
Profile,Profiel,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,cce99c598cfdb9773ab041d54c3d973a
Public status link,Openbare statuslink,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,0fb2e5eb73fcdf82d4d4491dac306006
Quantity,Aantal,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,694e8d1f2ee056f98ee488bdc4982d73
"Recalculate fulfilment, discount, and payable total before the customer pays.","Herbereken afhandeling, korting en te betalen totaal voordat de klant betaalt.",,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,8a97c7bddb4d86c17b013d62d3325f61
Receipt,Bonnetje,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,d6d7c5a3f130174a472f0768c912a796
Receipt details,Bonnetjedetails,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,c61426c62f9677957cb395e61f825418
Receipt PDF,Bonnetje-PDF,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,62ed5e30dd71a2176a176361576310d3
Record reconciliation,Afstemming registreren,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,85ac2a281471d4091c93e2e88b3e5f71
Refund amount,Terugbetalingsbedrag,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,dd8366c780bd2ce22a842d6384fec8b2
Refund reason,Reden terugbetaling,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,034566afbe5a9afed682feea0ebc8bc3
Refundable balance,Terug te betalen saldo,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,3bf06693dd81b0c052271434fc2e4b80
Refunded,Terugbetaald,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,cc61945cbbf46721a053467c395c666f
Regenerate status link,Statuslink opnieuw genereren,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,452630491b26c7f3f931ccaf4eeb66df
Regenerate the link if a customer-facing status URL was shared with the wrong recipient. Old status links stop working after regeneration.,Genereer de link opnieuw als een klantgerichte status-URL met de verkeerde ontvanger is gedeeld. Oude statuslinks werken niet meer na het opnieuw genereren.,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,c192daf2f77bb48a07f02ae738777aa5
Release reservations and mark this unpaid order canceled,Reserveringen vrijgeven en deze onbetaalde bestelling als geannuleerd markeren,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,579e196ae5a86ecc576b03d26ddcc08e
Repeat,Herhalen,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,7020426cfb0a204051be4b3053d2acc8
Resend confirmation,Bevestiging opnieuw verzenden,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,8687928b6d9c0d32277c1a3f8670823e
Run Mercato installer/repair before issuing refunds.,Voer de Mercato-installatie/reparatie uit voordat u terugbetalingen uitgeeft.,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,eaa517b0a37c78d209ee04be75418b63
Run Mercato installer/repair before sending confirmation emails.,Voer de Mercato-installatie/reparatie uit voordat u bevestigingsmails verstuurt.,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,3b16e0e9667653572d94e554d9eabea4
Send confirmation,Bevestiging verzenden,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,50f425afc60602c71de7b016b7e026fb
Send count,Aantal verzonden,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,5c777819f7836c306b5603132a86294e
