en,bg,description,file,hash
Check refund status,Проверка на статуса на възстановяването,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,dd570d0eff16d6f7d51f179609ba1f4c
Confirmation email is available after payment is marked paid.,"Потвърдителният имейл е достъпен, след като плащането бъде отбелязано като платено.",,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,1e793e4bd62fdc48e952ff016c5cc314
Context,Контекст,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,ad4e206408c1c59bfb8a057ba7857446
Copy link,Копиране на връзка,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,b75833669968adbef634495636e3fe50
Created,Създадено,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,0eceeb45861f9585dd7a97a3e36f85c6
Current,Текущ,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,222a267cc5778206b253be35ee3ddab5
Customer,Клиент,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,ce26601dac0dea138b7295f02b7620a7
Customer Communication,Комуникация с клиента,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,d55b9fdc8580fa306874c89485c41a07
Detail,Детайл,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,a254c25adc7d10d7e9c4889484f875a5
Details,Детайли,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,3ec365dd533ddb7ef3d1c111186ce872
Discount,Отстъпка,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,104d9898c04874d0fbac36e125fa1369
Discount code,Код за отстъпка,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,aa74397584da0fd719c7f349ba31e399
Edit,Редактиране,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,7dce122004969d56ae2e0245cb754d35
Edit fields,Редактиране на полета,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,4992df5851ac2d79e68d1cc380c15e00
Edit order,Редактиране на поръчка,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,9cf04e2f8530c22778606cc3582999fa
Edit Unpaid Order,Редактиране на неплатена поръчка,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,ca7bae82a323d8ddc173f58ea4ad2530
Email,Имейл,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,ce8ae9da5b7cd6c3df2929543a9af92d
Email payment link,Изпращане на връзка за плащане по имейл,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,b47fc5ae3626a3dc91f7f1ee2fd7e714
Error,Грешка,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,902b0d55fddef6f8d651fe1035b7d4bd
Event,Събитие,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,a4ecfc70574394990cf17bd83df499f7
Example: Confirmed in Mollie dashboard after delayed webhook.,Пример: Потвърдено в таблото на Mollie след забавен webhook.,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,f6a8923265d5c48e3a9f99c9eb69c88e
Example: Customer requested return.,Пример: Клиентът поиска връщане.,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,0d49aefdcce9f7a26ea7aef566544da0
Export order edits,Експортиране на редакции на поръчки,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,0b628f52471f3656e6f65732f1340c67
Export order notes,Експортиране на бележки за поръчки,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,7cf05315481fc50ad8f55a4049b398e8
Export payment audit,Експортиране на одит на плащания,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,18f63d25e08022f593887033f7b513c0
Export refunds,Експортиране на възстановявания,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,963b194ca8d3fafcd7c6330a47fd16cb
Failed,Неуспешна,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,d7c8c85bf79bbe1b7188497c32c3b0ca
Failed at,Неуспешна на,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,6ed9b7cf7ba3f2ac72482d9f19cf82b7
Failure reason,Причина за неуспех,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,6b89eaa186376780dbd9b96ea3ab9cba
Fulfilment,Изпълнение,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,e6780ac40081103092aa3edcd68ab644
Gateway,Платежен доставчик,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,926dec9494209cb088b4962509df1a91
Gateway ID,ID на платежния доставчик,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,a8bca2aa4841000dc3ccd3aaffb7a154
Gateway metadata / debug,Метаданни / debug на платежния доставчик,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,5b28a905654e99d8e25267675360ebd0
Internal Notes,Вътрешни бележки,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,8073feb31373eed50f74e18534a0e530
Inventory,Инвентар,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,4d604dd8f008145471dc845683399189
Invoice,Фактура,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,466eadd40b3c10580e3ab4e8061161ce
Issue refund,Издаване на възстановяване,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,2dad3f1d9c61966cd982a8ce88095d87
Items,Артикули,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,9dea4016dbcc290b773ab2fae678aaa8
Items and Totals,Артикули и суми,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,f941e552a0b4a591ed2d1800a194ea48
Last refund request,Последна заявка за възстановяване,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,680d9ece017590840faffd3069d82230
Last sent,Последно изпратено,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,821de64e95c9882d2eb79b16d0800420
Latest Activity,Последна активност,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,9977ab924c89e6c98b1cf1595354ada3
Legacy address,Стар адрес,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,3711ffddfc2485e665ab96413efe0669
Line item,Ред от поръчка,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,8d6c7b44d1823733fa9ce8fb28d9585d
Method,Метод,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,4c3880bb027f159e801041b1021e88e8
Method details,Детайли на метода,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,a4d79a6027489d167e6ac7d8f23ae165
Name,Име,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,49ee3087348e8d44e1feda1917443987
New quantity,Ново количество,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,37e539a0c7e659e38c6cdafea7003666
No activity is logged for this order.,За тази поръчка не е регистрирана активност.,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,914933b1301a8eeb733cbaaf53175071
No item snapshot is stored for this order.,За тази поръчка не е съхранена снимка на артикулите.,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,d2d315aecda5f67d5dd4f2065a27cec9
No orders yet.,Все още няма поръчки.,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,5f46ae5457e3605c89a1fb994b79a2af
Not sent,Неизпратено,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,3c8d5a29d8493af7344222d7767eb978
Notes,Бележки,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,f4c6f851b00d5518bf888815de279aba
Open,Отвори,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,c3bf447eabe632720a3aa1a7ce401274
Open customer profile,Отвори профила на клиента,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,f1f343a916af8e936df249a261596276
Open payment link,Отвори връзката за плащане,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,d0b2c3bdf72e9ff236216ab6d6d5ed25
Open PDF,Отвори PDF,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,00df394e4d3282566c9ce2598c5d7867
Optional,По избор,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,ebb061953c0454b2c8ee7b0ac615ebcd
Optional audit note. Example: Customer abandoned checkout.,По избор бележка за одит. Пример: Клиентът изостави поръчката.,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,98525a168b53363004ce3a3ded589485
Optional product,По избор продукт,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,7570eadbba79d6219415f7663646ec93
Order,Поръчка,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,a240fa27925a635b08dc28c9e4f9216d
Order confirmation,Потвърждение на поръчка,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,fb077ecba55e5552916bde26d8b9e794
Order detail,Детайли на поръчката,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,1ed94d36d645c22f77807b47707e309b
Order status,Статус на поръчка,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,57297718fdb439175177cf6b196172d1
Packing slip,Опаковъчен лист,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,3c43d2c05c45b4109447e21047136ae3
Packing slip PDF,PDF на опаковъчен лист,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,8140e74139627b25c2426538c6d3fe5e
Paid,Платена,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,e0010a0a1a3259ab5c06a19bad532851
Paid date,Дата на плащане,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,1b63769847b851d763c8a4c7fd465669
Payment,Плащане,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,c453a4b8e8d98e82f35b67f433e3b4da
Payment confirmation receipts are sent automatically after a paid transition and can be resent here.,Разписките за потвърждение на плащане се изпращат автоматично след преход към платена и могат да бъдат изпратени повторно тук.,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,178198a814043420ffe403b5922766cb
Payment Link,Връзка за плащане,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,d3fe7592bd4047879bd61346839c9ff1
Payment Operations,Операции по плащания,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,f41bdd756ff413b439c24b4911fb4aca
Pending refund,Чакащо възстановяване,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,a0a430fedd795ab084576856f11b7553
Phone,Телефон,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,bcc254b55c4a1babdf1dcb82c207506b
Policy acceptance,Приемане на политика,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,be06d9b0815ff4e15414fa784d7342c0
Price,Цена,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,3601146c4e948c32b6424d2c0a7f0118
Private operational notes for this order. Notes are appended to the order timeline.,Частни оперативни бележки за тази поръчка. Бележките се добавят към хронологията на поръчката.,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,ebea1ea290f08c62e1bd703f005340ee
Product,Продукт,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,deb10517653c255364175796ace3553f
Profile,Профил,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,cce99c598cfdb9773ab041d54c3d973a
Public status link,Публична връзка за статус,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,0fb2e5eb73fcdf82d4d4491dac306006
Quantity,Количество,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,694e8d1f2ee056f98ee488bdc4982d73
"Recalculate fulfilment, discount, and payable total before the customer pays.","Преизчислете изпълнението, отстъпката и дължимата сума преди клиентът да плати.",,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,8a97c7bddb4d86c17b013d62d3325f61
Receipt,Разписка,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,d6d7c5a3f130174a472f0768c912a796
Receipt details,Детайли на разписката,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,c61426c62f9677957cb395e61f825418
Receipt PDF,PDF на разписката,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,62ed5e30dd71a2176a176361576310d3
Record reconciliation,Записване на съгласуване,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,85ac2a281471d4091c93e2e88b3e5f71
Refund amount,Сума на възстановяване,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,dd8366c780bd2ce22a842d6384fec8b2
Refund reason,Причина за възстановяване,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,034566afbe5a9afed682feea0ebc8bc3
Refundable balance,Подлежащ на възстановяване баланс,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,3bf06693dd81b0c052271434fc2e4b80
