en,es,description,file,hash
Legacy address,Dirección heredada,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,3711ffddfc2485e665ab96413efe0669
Line item,Línea de pedido,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,8d6c7b44d1823733fa9ce8fb28d9585d
Method,Método,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,4c3880bb027f159e801041b1021e88e8
Method details,Detalles del método,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,a4d79a6027489d167e6ac7d8f23ae165
Name,Nombre,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,49ee3087348e8d44e1feda1917443987
New quantity,Nueva cantidad,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,37e539a0c7e659e38c6cdafea7003666
No activity is logged for this order.,No hay actividad registrada para este pedido.,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,914933b1301a8eeb733cbaaf53175071
No item snapshot is stored for this order.,No hay instantánea de artículos almacenada para este pedido.,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,d2d315aecda5f67d5dd4f2065a27cec9
No orders yet.,Aún no hay pedidos.,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,5f46ae5457e3605c89a1fb994b79a2af
Not sent,No enviado,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,3c8d5a29d8493af7344222d7767eb978
Notes,Notas,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,f4c6f851b00d5518bf888815de279aba
Open,Abrir,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,c3bf447eabe632720a3aa1a7ce401274
Open customer profile,Abrir perfil de cliente,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,f1f343a916af8e936df249a261596276
Open payment link,Abrir enlace de pago,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,d0b2c3bdf72e9ff236216ab6d6d5ed25
Open PDF,Abrir PDF,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,00df394e4d3282566c9ce2598c5d7867
Optional,Opcional,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,ebb061953c0454b2c8ee7b0ac615ebcd
Optional audit note. Example: Customer abandoned checkout.,Nota de auditoría opcional. Ejemplo: El cliente abandonó el checkout.,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,98525a168b53363004ce3a3ded589485
Optional product,Producto opcional,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,7570eadbba79d6219415f7663646ec93
Order,Pedido,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,a240fa27925a635b08dc28c9e4f9216d
Order confirmation,Confirmación de pedido,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,fb077ecba55e5552916bde26d8b9e794
Order detail,Detalle del pedido,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,1ed94d36d645c22f77807b47707e309b
Order status,Estado del pedido,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,57297718fdb439175177cf6b196172d1
Packing slip,Albarán de embalaje,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,3c43d2c05c45b4109447e21047136ae3
Packing slip PDF,PDF del albarán de embalaje,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,8140e74139627b25c2426538c6d3fe5e
Paid,Pagado,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,e0010a0a1a3259ab5c06a19bad532851
Paid date,Fecha de pago,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,1b63769847b851d763c8a4c7fd465669
Payment,Pago,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,c453a4b8e8d98e82f35b67f433e3b4da
Payment confirmation receipts are sent automatically after a paid transition and can be resent here.,Los recibos de confirmación de pago se envían automáticamente tras una transición a pagado y se pueden reenviar aquí.,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,178198a814043420ffe403b5922766cb
Payment Link,Enlace de pago,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,d3fe7592bd4047879bd61346839c9ff1
Payment Operations,Operaciones de pago,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,f41bdd756ff413b439c24b4911fb4aca
Pending refund,Reembolso pendiente,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,a0a430fedd795ab084576856f11b7553
Phone,Teléfono,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,bcc254b55c4a1babdf1dcb82c207506b
Policy acceptance,Aceptación de política,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,be06d9b0815ff4e15414fa784d7342c0
Price,Precio,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,3601146c4e948c32b6424d2c0a7f0118
Private operational notes for this order. Notes are appended to the order timeline.,Notas operativas privadas para este pedido. Las notas se añaden a la cronología del pedido.,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,ebea1ea290f08c62e1bd703f005340ee
Product,Producto,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,deb10517653c255364175796ace3553f
Profile,Perfil,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,cce99c598cfdb9773ab041d54c3d973a
Public status link,Enlace de estado público,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,0fb2e5eb73fcdf82d4d4491dac306006
Quantity,Cantidad,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,694e8d1f2ee056f98ee488bdc4982d73
"Recalculate fulfilment, discount, and payable total before the customer pays.","Recalcular el cumplimiento, el descuento y el total a pagar antes de que el cliente pague.",,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,8a97c7bddb4d86c17b013d62d3325f61
Receipt,Recibo,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,d6d7c5a3f130174a472f0768c912a796
Receipt details,Detalles del recibo,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,c61426c62f9677957cb395e61f825418
Receipt PDF,PDF del recibo,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,62ed5e30dd71a2176a176361576310d3
Record reconciliation,Registrar conciliación,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,85ac2a281471d4091c93e2e88b3e5f71
Refund amount,Importe del reembolso,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,dd8366c780bd2ce22a842d6384fec8b2
Refund reason,Motivo del reembolso,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,034566afbe5a9afed682feea0ebc8bc3
Refundable balance,Saldo reembolsable,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,3bf06693dd81b0c052271434fc2e4b80
Refunded,Reembolsado,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,cc61945cbbf46721a053467c395c666f
Regenerate status link,Regenerar enlace de estado,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,452630491b26c7f3f931ccaf4eeb66df
Regenerate the link if a customer-facing status URL was shared with the wrong recipient. Old status links stop working after regeneration.,Regenere el enlace si una URL de estado orientada al cliente se compartió con el destinatario incorrecto. Los enlaces de estado antiguos dejan de funcionar tras la regeneración.,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,c192daf2f77bb48a07f02ae738777aa5
Release reservations and mark this unpaid order canceled,Liberar reservas y marcar este pedido no pagado como cancelado,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,579e196ae5a86ecc576b03d26ddcc08e
Repeat,Repetir,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,7020426cfb0a204051be4b3053d2acc8
Resend confirmation,Reenviar confirmación,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,8687928b6d9c0d32277c1a3f8670823e
Run Mercato installer/repair before issuing refunds.,Ejecute el instalador/reparador de Mercato antes de emitir reembolsos.,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,eaa517b0a37c78d209ee04be75418b63
Run Mercato installer/repair before sending confirmation emails.,Ejecute el instalador/reparador de Mercato antes de enviar correos de confirmación.,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,3b16e0e9667653572d94e554d9eabea4
Send confirmation,Enviar confirmación,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,50f425afc60602c71de7b016b7e026fb
Send count,Recuento de envíos,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,5c777819f7836c306b5603132a86294e
Send this link to let the customer pay this unpaid order through the checkout flow.,Envíe este enlace para permitir que el cliente pague este pedido no pagado a través del flujo de checkout.,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,408c35899b64480e182bf96fea42feb0
Sent,Enviado,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,7f8c0283f16925caed8e632086b81b9c
Set a quantity to 0 to remove that line from this unpaid order. Stock availability is checked before saving.,Establezca una cantidad en 0 para eliminar esa línea de este pedido no pagado. La disponibilidad de stock se comprueba antes de guardar.,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,b20013b4806d63111c1773e9351b6ee9
Shipping,Envío,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,ea9cf7e47ff33b2be14e6dd07cbcefc6
Shipping address,Dirección de envío,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,0c458988127eb2150776881e2ef3f0c4
State,Provincia,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,46a2a41cc6e552044816a2d04634545d
Status,Estado,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,ec53a8c4f07baed5d8825072c89799be
Submit provider refund,Enviar reembolso al proveedor,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,120a62a546397b1522806daca8900f3e
Subtotal,Subtotal,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,2194aaec8cc7086ab0e93f74547e5f53
Tax,Impuesto,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,4b78ac8eb158840e9638a3aeb26c4a9d
This order has been fully refunded.,Este pedido ha sido reembolsado por completo.,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,2612efb73ba032ff2fae74f114f5519c
Time,Hora,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,a76d4ef5f3f6a672bbfab2865563e530
Timeline,Cronología,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,3d1f92a565d3b1a61880236e33c49bf3
Total,Total,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,96b0141273eabab320119c467cdcaf17
Tracking,Seguimiento,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,2205dc082ba550b67ad71e3e2241d9a6
Tracking URL,URL de seguimiento,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,0979779c4569141b98591d326d343ec2
Update total,Actualizar total,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,96a9686c309624ecc53c6e61822a7e4a
Use manual reconciliation only after verifying the payment in the provider dashboard or bank records.,Use la conciliación manual solo después de verificar el pago en el panel del proveedor o en los registros bancarios.,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,1e465dec3d4ba34dbcd73e431fb4dd71
Verified status,Estado verificado,,site/modules/Mercato/src/Admin/ProcessMercatoOrderDetailPanels.php,21153b24d03a6bb2120502b766868dbe
Add at least one product line.,Añada al menos una línea de producto.,,site/modules/Mercato/src/Admin/ProcessMercatoOrderFulfilmentActions.php,c1e6c1987732326c9f2b0f29e4d94d54
"Adjusted stock for ""%s"" by %+d.","Stock ajustado para ""%s"" en %+d.",,site/modules/Mercato/src/Admin/ProcessMercatoOrderFulfilmentActions.php,c6db9a323c59c0e3ffd2fd9111d44d38
Carrier reference,Referencia de transportista,,site/modules/Mercato/src/Admin/ProcessMercatoOrderFulfilmentActions.php,148e73e5d98196c3f5ef609399ba54fe
Ceramics Gift Card product is missing. Run Mercato installer/repair first.,Falta el producto de tarjeta regalo Ceramics. Ejecute primero el instalador/reparador de Mercato.,,site/modules/Mercato/src/Admin/ProcessMercatoOrderFulfilmentActions.php,9562815c9252df64e2f2802df65f029e
Courier / driver,Mensajería / conductor,,site/modules/Mercato/src/Admin/ProcessMercatoOrderFulfilmentActions.php,92f85a2157d6a44e44a4a7559e14ca5c
Created demo coupon %s for checkout testing.,Se creó el cupón de demostración %s para pruebas de checkout.,,site/modules/Mercato/src/Admin/ProcessMercatoOrderFulfilmentActions.php,7a3060ec2825b18c7d43ca9ed965631b
Created demo paid order %s for %s testing.,Se creó el pedido de demostración pagado %s para pruebas de %s.,,site/modules/Mercato/src/Admin/ProcessMercatoOrderFulfilmentActions.php,e229fe33bca69b26608868568e1d0d0e
Created manual order %s and sent the payment link.,Se creó el pedido manual %s y se envió el enlace de pago.,,site/modules/Mercato/src/Admin/ProcessMercatoOrderFulfilmentActions.php,2a8e3670a41d061916024a888f83f524
Created manual order %s. Send the payment link to the customer.,Se creó el pedido manual %s. Envíe el enlace de pago al cliente.,,site/modules/Mercato/src/Admin/ProcessMercatoOrderFulfilmentActions.php,4e7aaee98748ef2a63a6791ce4e6e385
CSRF token validation failed.,La validación del token CSRF falló.,,site/modules/Mercato/src/Admin/ProcessMercatoOrderFulfilmentActions.php,e1b850614e8638b71a2de10cbfd31e49
Custom line price cannot be negative.,El precio de la línea personalizada no puede ser negativo.,,site/modules/Mercato/src/Admin/ProcessMercatoOrderFulfilmentActions.php,97531b076301eed98d004199550ea4fc
Custom line quantity must be at least 1.,La cantidad de la línea personalizada debe ser al menos 1.,,site/modules/Mercato/src/Admin/ProcessMercatoOrderFulfilmentActions.php,b1cf451392a04e4e81cf0eecd41cb39d
Customer details loaded from previous orders.,Datos del cliente cargados desde pedidos anteriores.,,site/modules/Mercato/src/Admin/ProcessMercatoOrderFulfilmentActions.php,3780c2f330f10bc5e25bc25c72804a78
Delivery,Entrega,,site/modules/Mercato/src/Admin/ProcessMercatoOrderFulfilmentActions.php,065ab3a28ca4f16f55f103adc7d0226f
Demo carrier delivery fixture.,Fixture de entrega por transportista de demostración.,,site/modules/Mercato/src/Admin/ProcessMercatoOrderFulfilmentActions.php,e632fab2a7b9d019b1c38ed728e87635
Demo checkout configuration could not be saved.,No se pudo guardar la configuración de checkout de demostración.,,site/modules/Mercato/src/Admin/ProcessMercatoOrderFulfilmentActions.php,9ba0018a2b2a779200e68d4a9de160b0
Demo checkout configuration is disabled in production mode.,La configuración de checkout de demostración está deshabilitada en modo de producción.,,site/modules/Mercato/src/Admin/ProcessMercatoOrderFulfilmentActions.php,ab386a1187594b6e4e78b77d7f53c38c
Demo checkout configuration was blocked.,La configuración de checkout de demostración fue bloqueada.,,site/modules/Mercato/src/Admin/ProcessMercatoOrderFulfilmentActions.php,b5bf2444a594eaacacb9bb3b9ccefa32
Demo checkout configuration was blocked. Refresh the page and try again.,La configuración de checkout de demostración fue bloqueada. Actualice la página e inténtelo de nuevo.,,site/modules/Mercato/src/Admin/ProcessMercatoOrderFulfilmentActions.php,f8cfdff9913653325d69bad82e1e01a9
Demo coupon %s is already available for checkout testing.,El cupón de demostración %s ya está disponible para pruebas de checkout.,,site/modules/Mercato/src/Admin/ProcessMercatoOrderFulfilmentActions.php,58da65028946c2efea18047ce8e87c1a
Demo discount setup failed.,La configuración del descuento de demostración falló.,,site/modules/Mercato/src/Admin/ProcessMercatoOrderFulfilmentActions.php,c1c92cae438152ffd6192ca65d7b0065
Demo discount setup was blocked.,La configuración del descuento de demostración fue bloqueada.,,site/modules/Mercato/src/Admin/ProcessMercatoOrderFulfilmentActions.php,f3b0946e6b1cb938eaf828686b4d479b
Demo discount setup was blocked. Refresh the page and try again.,La configuración del descuento de demostración fue bloqueada. Actualice la página e inténtelo de nuevo.,,site/modules/Mercato/src/Admin/ProcessMercatoOrderFulfilmentActions.php,6a73c7456a0f347b2c071e074cf937b5
Demo local delivery route.,Ruta de entrega local de demostración.,,site/modules/Mercato/src/Admin/ProcessMercatoOrderFulfilmentActions.php,514467841a7ee91457c9cc69afe6260d
Demo order creation failed.,La creación del pedido de demostración falló.,,site/modules/Mercato/src/Admin/ProcessMercatoOrderFulfilmentActions.php,f341a6dfba3905cc58f8c22995a32b03
Demo order creation is disabled in production mode.,La creación de pedidos de demostración está deshabilitada en modo de producción.,,site/modules/Mercato/src/Admin/ProcessMercatoOrderFulfilmentActions.php,01e66e505047537e16fe49368e833275
Demo order creation was blocked.,La creación del pedido de demostración fue bloqueada.,,site/modules/Mercato/src/Admin/ProcessMercatoOrderFulfilmentActions.php,25acba14949533f9817345b70c015f67
Demo order creation was blocked. Refresh the page and try again.,La creación del pedido de demostración fue bloqueada. Actualice la página e inténtelo de nuevo.,,site/modules/Mercato/src/Admin/ProcessMercatoOrderFulfilmentActions.php,f288515b967b7690291c7f83a6bf3e9d
Demo pickup location: store collection desk.,Ubicación de recogida de demostración: mostrador de recogida de la tienda.,,site/modules/Mercato/src/Admin/ProcessMercatoOrderFulfilmentActions.php,261d11a750cdbf882c73aafbb898fc01
Discount code could not be applied.,No se pudo aplicar el código de descuento.,,site/modules/Mercato/src/Admin/ProcessMercatoOrderFulfilmentActions.php,48dd2591bb5c221d947282601b024218
Discount template is missing. Run Mercato installer/repair first.,Falta la plantilla de descuento. Ejecute primero el instalador/reparador de Mercato.,,site/modules/Mercato/src/Admin/ProcessMercatoOrderFulfilmentActions.php,689bfbe677cdaede65917486ea9309f5
